degree,probability,scale
1,0.06829684087155886,loglog
2,0.09163070694156121,loglog
3,0.08507804592190302,loglog
4,0.06744446220233503,loglog
5,0.05247456182409153,loglog
6,0.04315167012945589,loglog
7,0.0375579351126745,loglog
8,0.0300463480901395,loglog
9,0.027222843748335564,loglog
10,0.025571360076714393,loglog
11,0.021948750732513116,loglog
12,0.023760055404613754,loglog
13,0.016941026050823114,loglog
14,0.015449363379681417,loglog
15,0.015449363379681417,loglog
16,0.014224069042672201,loglog
17,0.015555910713334392,loglog
18,0.015289542379201954,loglog
19,0.013904427041713276,loglog
20,0.01086782803260348,loglog
21,0.010121996697032653,loglog
22,0.012199669703265671,loglog
23,0.010281817697512116,loglog
24,0.00815087102445261,loglog
25,0.008310692024932073,loglog
26,0.008097597357626123,loglog
27,0.008097597357626123,loglog
28,0.008363965691758561,loglog
29,0.008363965691758561,loglog
30,0.00815087102445261,loglog
31,0.00745831335570827,loglog
32,0.0071386713547493446,loglog
33,0.005327366682648765,loglog
34,0.0052208193489957895,loglog
35,0.0065526610196579805,loglog
36,0.006233019018699055,loglog
37,0.005274093015822277,loglog
38,0.005114272015342814,loglog
39,0.005753556017260666,loglog
40,0.005327366682648765,loglog
41,0.00543391401630174,loglog
42,0.005114272015342814,loglog
43,0.004581535347077938,loglog
44,0.0043151670129455,loglog
45,0.005487187683128228,loglog
46,0.004794630014383888,loglog
47,0.004688082680730913,loglog
48,0.005007724681689839,loglog
49,0.0034095146768952094,loglog
50,0.0032496936764157464,loglog
51,0.004901177348036864,loglog
52,0.0038357040115071105,loglog
53,0.003888977678333598,loglog
54,0.0026636833413243824,loglog
55,0.0025038623408449195,loglog
56,0.0028235043418038453,loglog
57,0.0022374940067124813,loglog
58,0.002130946673059506,loglog
59,0.002450588674018432,loglog
60,0.0018645783389270676,loglog
61,0.002876778008630333,loglog
62,0.0019178520057535552,loglog
63,0.0017580310052740923,loglog
64,0.0020776730062330184,loglog
65,0.0019178520057535552,loglog
66,0.002290767673538969,loglog
67,0.0017047573384476047,loglog
68,0.0021842203398859937,loglog
69,0.002557136007671407,loglog
70,0.0017580310052740923,loglog
71,0.001225294337009216,loglog
72,0.00181130467210058,loglog
73,0.001651483671621117,loglog
74,0.001971125672580043,loglog
75,0.00181130467210058,loglog
76,0.0015982100047946294,loglog
77,0.0011720206701827283,loglog
78,0.0009589260028767776,loglog
79,0.0012785680038357036,loglog
80,0.0021842203398859937,loglog
81,0.0014916626711416541,loglog
82,0.001225294337009216,loglog
83,0.001225294337009216,loglog
84,0.0009589260028767776,loglog
85,0.00181130467210058,loglog
86,0.0011187470033562406,loglog
87,0.0011720206701827283,loglog
88,0.0009589260028767776,loglog
89,0.0002663683341324383,loglog
90,0.0006925576687443394,loglog
91,0.0013851153374886788,loglog
92,0.0006925576687443394,loglog
93,0.0011187470033562406,loglog
94,0.0007991050023973147,loglog
95,0.0006925576687443394,loglog
96,0.0007991050023973147,loglog
97,0.0002663683341324383,loglog
98,0.0005860103350913641,loglog
99,0.0006925576687443394,loglog
100,0.0006392840019178518,loglog
101,0.00047946300143838886,loglog
102,0.00047946300143838886,loglog
103,0.0004261893346119012,loglog
104,0.0003729156677854136,loglog
105,0.0011720206701827283,loglog
106,0.0004261893346119012,loglog
107,0.0006925576687443394,loglog
108,0.0008523786692238023,loglog
109,0.0005327366682648765,loglog
110,0.0003729156677854136,loglog
111,0.0005860103350913641,loglog
112,0.0006925576687443394,loglog
113,0.0005327366682648765,loglog
114,0.0005327366682648765,loglog
115,0.00031964200095892595,loglog
116,0.0003729156677854136,loglog
117,0.0004261893346119012,loglog
118,0.00047946300143838886,loglog
119,0.0003729156677854136,loglog
120,0.0005327366682648765,loglog
121,0.00021309466730595067,loglog
122,0.00021309466730595067,loglog
123,0.0005327366682648765,loglog
124,0.00047946300143838886,loglog
125,0.00047946300143838886,loglog
126,0.0003729156677854136,loglog
127,0.00021309466730595067,loglog
128,0.00031964200095892595,loglog
129,0.0004261893346119012,loglog
130,0.0002663683341324383,loglog
131,0.000159821000479463,loglog
132,0.0005860103350913641,loglog
133,0.00047946300143838886,loglog
134,0.00031964200095892595,loglog
135,0.000159821000479463,loglog
136,0.00031964200095892595,loglog
137,0.0002663683341324383,loglog
138,0.00031964200095892595,loglog
139,0.0004261893346119012,loglog
140,0.00021309466730595067,loglog
141,0.0002663683341324383,loglog
142,0.00031964200095892595,loglog
143,0.00031964200095892595,loglog
144,0.0002663683341324383,loglog
145,0.00021309466730595067,loglog
146,0.00010654733365297533,loglog
147,0.000159821000479463,loglog
148,0.00031964200095892595,loglog
149,0.00031964200095892595,loglog
150,0.00021309466730595067,loglog
151,0.00010654733365297533,loglog
152,0.00021309466730595067,loglog
153,0.00031964200095892595,loglog
154,5.327366682648767e-05,loglog
155,0.00021309466730595067,loglog
156,0.000159821000479463,loglog
157,0.000159821000479463,loglog
158,0.00021309466730595067,loglog
159,0.00010654733365297533,loglog
161,0.000159821000479463,loglog
162,0.0002663683341324383,loglog
163,0.00010654733365297533,loglog
165,0.00010654733365297533,loglog
166,0.0002663683341324383,loglog
168,5.327366682648767e-05,loglog
169,0.00021309466730595067,loglog
171,5.327366682648767e-05,loglog
172,0.000159821000479463,loglog
173,0.00021309466730595067,loglog
174,0.0002663683341324383,loglog
175,0.000159821000479463,loglog
176,5.327366682648767e-05,loglog
178,0.000159821000479463,loglog
179,5.327366682648767e-05,loglog
180,5.327366682648767e-05,loglog
181,5.327366682648767e-05,loglog
182,5.327366682648767e-05,loglog
185,0.00010654733365297533,loglog
188,0.00010654733365297533,loglog
189,5.327366682648767e-05,loglog
190,5.327366682648767e-05,loglog
192,0.000159821000479463,loglog
193,5.327366682648767e-05,loglog
194,0.00010654733365297533,loglog
195,5.327366682648767e-05,loglog
196,0.00010654733365297533,loglog
197,5.327366682648767e-05,loglog
200,5.327366682648767e-05,loglog
202,5.327366682648767e-05,loglog
208,5.327366682648767e-05,loglog
210,5.327366682648767e-05,loglog
211,0.00010654733365297533,loglog
212,5.327366682648767e-05,loglog
213,0.00021309466730595067,loglog
214,0.000159821000479463,loglog
216,5.327366682648767e-05,loglog
219,0.00010654733365297533,loglog
220,5.327366682648767e-05,loglog
222,0.00010654733365297533,loglog
224,0.00010654733365297533,loglog
229,5.327366682648767e-05,loglog
230,5.327366682648767e-05,loglog
233,5.327366682648767e-05,loglog
234,5.327366682648767e-05,loglog
235,5.327366682648767e-05,loglog
236,5.327366682648767e-05,loglog
249,5.327366682648767e-05,loglog
252,0.00010654733365297533,loglog
256,5.327366682648767e-05,loglog
257,5.327366682648767e-05,loglog
258,5.327366682648767e-05,loglog
269,5.327366682648767e-05,loglog
270,5.327366682648767e-05,loglog
271,0.00010654733365297533,loglog
274,5.327366682648767e-05,loglog
281,5.327366682648767e-05,loglog
292,5.327366682648767e-05,loglog
297,5.327366682648767e-05,loglog
313,5.327366682648767e-05,loglog
323,0.00010654733365297533,loglog
329,5.327366682648767e-05,loglog
330,5.327366682648767e-05,loglog
333,5.327366682648767e-05,loglog
336,5.327366682648767e-05,loglog
350,5.327366682648767e-05,loglog
351,5.327366682648767e-05,loglog
362,5.327366682648767e-05,loglog
369,5.327366682648767e-05,loglog
383,5.327366682648767e-05,loglog
387,5.327366682648767e-05,loglog
418,5.327366682648767e-05,loglog
420,5.327366682648767e-05,loglog
427,5.327366682648767e-05,loglog
504,5.327366682648767e-05,loglog
