degree,probability,scale
1,0.016400054765524415,linear
2,0.020973716247967535,linear
3,0.02179149876222314,linear
4,0.021843303989370556,linear
5,0.021369656198308485,linear
6,0.020685087125289086,linear
7,0.020241042321168395,linear
8,0.01959902754187723,linear
9,0.018627679532863217,linear
10,0.018226189022470758,linear
11,0.017510166775826144,linear
12,0.0171401294390589,linear
13,0.016320496738119458,linear
14,0.01529364312859036,linear
15,0.01566923102540911,linear
16,0.014646077789247685,linear
17,0.015060519606426997,linear
18,0.013669179220182164,linear
19,0.013585920819409535,linear
20,0.013029014627574834,linear
21,0.012026213444935607,linear
22,0.01251836310283604,linear
23,0.012427703955328065,linear
24,0.012362947421393797,linear
25,0.011091869169598319,linear
26,0.011239884104305216,linear
27,0.011091869169598319,linear
28,0.010361045429483014,linear
29,0.010536813164447455,linear
30,0.00999655865276728,linear
31,0.01005021406659853,linear
32,0.009804139237648314,linear
33,0.009661674862992926,linear
34,0.008991907283444216,linear
35,0.009128821098048096,linear
36,0.008710678907501112,linear
37,0.008316589143843998,linear
38,0.008595967333103267,linear
39,0.00825738316996124,linear
40,0.0077448814585386085,linear
41,0.008137121035511886,linear
42,0.007743031271854772,linear
43,0.007804087432421367,linear
44,0.007535810363265116,linear
45,0.007595016337147875,linear
46,0.006967803051327399,linear
47,0.0073119377745209345,linear
48,0.006599615901243992,linear
49,0.006841990356826536,linear
50,0.0063849942459189915,linear
51,0.006584814407773303,linear
52,0.006656971688442915,linear
53,0.006261031738101965,linear
54,0.006372042939132138,linear
55,0.006111166616711232,linear
56,0.0056227173321784715,linear
57,0.005866941974444852,linear
58,0.005852140480974162,linear
59,0.0052674814888819185,linear
60,0.0057614813334661875,linear
61,0.004958500312681271,linear
62,0.0048770920985924775,linear
63,0.0048271370581289,linear
64,0.004688373056841184,linear
65,0.004804934817922865,linear
66,0.004586612789230192,linear
67,0.004518155881928252,linear
68,0.004264680306242691,linear
69,0.004048208464233854,linear
70,0.003916845209681483,linear
71,0.004268380679610363,linear
72,0.00456811092239183,linear
73,0.004120365744903466,linear
74,0.003946448196622862,linear
75,0.004100013691381268,linear
76,0.0035856617932748,linear
77,0.003953848943358207,linear
78,0.0037373771013493695,linear
79,0.003576410859855619,linear
80,0.0033303360309054025,linear
81,0.0038224856888058353,linear
82,0.0038150849420704905,linear
83,0.003465399658825446,linear
84,0.003223025203242902,linear
85,0.003309983977383204,linear
86,0.0030084035479179014,linear
87,0.002954748134086651,linear
88,0.00294549720066747,linear
89,0.003465399658825446,linear
90,0.0030195046680209186,linear
91,0.002893691973520056,linear
92,0.0027142238651879434,linear
93,0.0025791602372679,linear
94,0.002667969198092038,linear
95,0.0024885010897599254,linear
96,0.003263729310287299,linear
97,0.002738276292077814,linear
98,0.0027345759187101418,linear
99,0.00244224642266402,linear
100,0.0025662089304810463,linear
101,0.0022923813012732867,linear
102,0.00206110796579376,linear
103,0.002216523647236002,linear
104,0.002286830741221778,linear
105,0.0024551977294508735,linear
106,0.0020407559122715617,linear
107,0.0023922913822004423,linear
108,0.0021166135663088464,linear
109,0.0020389057255877255,linear
110,0.0022128232738683295,linear
111,0.0020907109527351394,linear
112,0.0019056922843515125,linear
113,0.0021443663665663896,linear
114,0.00200745255196251,linear
115,0.001966748444918113,linear
116,0.002016703485381691,linear
117,0.0019186435911383675,linear
118,0.0021684187934562604,linear
119,0.002225774580655183,linear
120,0.0018298346303142188,linear
